"step","_step","_step__MIN","_step__MAX","all_time_value","all_time_value__MIN","all_time_value__MAX"
"157","314","314","314","0.41407760977745056","0.41407760977745056","0.41407760977745056"
"158","316","316","316","0.39307400584220886","0.39307400584220886","0.39307400584220886"
"159","318","318","318","0.4027996063232422","0.4027996063232422","0.4027996063232422"
"160","320","320","320","0.4327433407306671","0.4327433407306671","0.4327433407306671"
"161","322","322","322","0.4112205505371094","0.4112205505371094","0.4112205505371094"
"162","324","324","324","0.39277178049087524","0.39277178049087524","0.39277178049087524"
"163","326","326","326","0.41115090250968933","0.41115090250968933","0.41115090250968933"
"164","328","328","328","0.38917264342308044","0.38917264342308044","0.38917264342308044"
"165","330","330","330","0.41241011023521423","0.41241011023521423","0.41241011023521423"
"166","332","332","332","0.4028863310813904","0.4028863310813904","0.4028863310813904"
"167","334","334","334","0.4232383072376251","0.4232383072376251","0.4232383072376251"
"168","336","336","336","0.41468921303749084","0.41468921303749084","0.41468921303749084"
"169","338","338","338","0.42866045236587524","0.42866045236587524","0.42866045236587524"
"170","340","340","340","0.43273094296455383","0.43273094296455383","0.43273094296455383"
"171","342","342","342","0.40691524744033813","0.40691524744033813","0.40691524744033813"
"172","344","344","344","0.47876960039138794","0.47876960039138794","0.47876960039138794"
"173","346","346","346","0.46218350529670715","0.46218350529670715","0.46218350529670715"
"174","348","348","348","0.46560436487197876","0.46560436487197876","0.46560436487197876"
"175","350","350","350","0.4060966968536377","0.4060966968536377","0.4060966968536377"
"176","352","352","352","0.4223156273365021","0.4223156273365021","0.4223156273365021"
"177","354","354","354","0.44021734595298767","0.44021734595298767","0.44021734595298767"
"178","356","356","356","0.4144439101219177","0.4144439101219177","0.4144439101219177"
"179","358","358","358","0.41488534212112427","0.41488534212112427","0.41488534212112427"
"180","360","360","360","0.4240405857563019","0.4240405857563019","0.4240405857563019"
"181","362","362","362","0.41563814878463745","0.41563814878463745","0.41563814878463745"
"182","364","364","364","0.42392095923423767","0.42392095923423767","0.42392095923423767"
"183","366","366","366","0.4236002564430237","0.4236002564430237","0.4236002564430237"
"184","368","368","368","0.41347256302833557","0.41347256302833557","0.41347256302833557"
"185","370","370","370","0.44184166193008423","0.44184166193008423","0.44184166193008423"
"186","372","372","372","0.41287752985954285","0.41287752985954285","0.41287752985954285"
"187","374","374","374","0.4215865135192871","0.4215865135192871","0.4215865135192871"
"188","376","376","376","0.43933433294296265","0.43933433294296265","0.43933433294296265"
"189","378","378","378","0.40439528226852417","0.40439528226852417","0.40439528226852417"
"190","380","380","380","0.4141446650028229","0.4141446650028229","0.4141446650028229"
"191","382","382","382","0.43065792322158813","0.43065792322158813","0.43065792322158813"
"192","384","384","384","0.418026864528656","0.418026864528656","0.418026864528656"
"193","386","386","386","0.39699587225914","0.39699587225914","0.39699587225914"
"194","388","388","388","0.39657068252563477","0.39657068252563477","0.39657068252563477"
"195","390","390","390","0.41457101702690125","0.41457101702690125","0.41457101702690125"
"196","392","392","392","0.4356071650981903","0.4356071650981903","0.4356071650981903"
"197","394","394","394","0.43757954239845276","0.43757954239845276","0.43757954239845276"
"198","396","396","396","0.43262866139411926","0.43262866139411926","0.43262866139411926"
"199","398","398","398","0.4620806574821472","0.4620806574821472","0.4620806574821472"
"200","400","400","400","0.9418050050735474","0.9418050050735474","0.9418050050735474"
"201","402","402","402","0.4359112083911896","0.4359112083911896","0.4359112083911896"
"202","404","404","404","0.4958762228488922","0.4958762228488922","0.4958762228488922"
"203","406","406","406","0.48522651195526123","0.48522651195526123","0.48522651195526123"
"204","408","408","408","0.4625072181224823","0.4625072181224823","0.4625072181224823"
"205","410","410","410","0.4807925522327423","0.4807925522327423","0.4807925522327423"
"206","412","412","412","0.4660927355289459","0.4660927355289459","0.4660927355289459"
"207","414","414","414","0.430186003446579","0.430186003446579","0.430186003446579"
"208","416","416","416","0.4741809666156769","0.4741809666156769","0.4741809666156769"
"209","418","418","418","0.45111167430877686","0.45111167430877686","0.45111167430877686"
"210","420","420","420","0.5035502910614014","0.5035502910614014","0.5035502910614014"
"211","422","422","422","0.5234798789024353","0.5234798789024353","0.5234798789024353"
"212","424","424","424","0.4871802031993866","0.4871802031993866","0.4871802031993866"
"213","426","426","426","0.4847465455532074","0.4847465455532074","0.4847465455532074"
"214","428","428","428","0.4726128876209259","0.4726128876209259","0.4726128876209259"
"215","430","430","430","0.49710190296173096","0.49710190296173096","0.49710190296173096"
"216","432","432","432","0.5032558441162109","0.5032558441162109","0.5032558441162109"
"217","434","434","434","0.5078328847885132","0.5078328847885132","0.5078328847885132"
"218","436","436","436","0.506006121635437","0.506006121635437","0.506006121635437"
"219","438","438","438","0.4680270254611969","0.4680270254611969","0.4680270254611969"
"220","440","440","440","0.47072309255599976","0.47072309255599976","0.47072309255599976"
"221","442","442","442","0.5081676840782166","0.5081676840782166","0.5081676840782166"
"222","444","444","444","0.585597038269043","0.585597038269043","0.585597038269043"
"223","446","446","446","0.45645177364349365","0.45645177364349365","0.45645177364349365"
"224","448","448","448","0.4509088695049286","0.4509088695049286","0.4509088695049286"
"225","450","450","450","0.4801922142505646","0.4801922142505646","0.4801922142505646"
"226","452","452","452","0.46749624609947205","0.46749624609947205","0.46749624609947205"
"227","454","454","454","0.5010281801223755","0.5010281801223755","0.5010281801223755"
"228","456","456","456","0.5218185782432556","0.5218185782432556","0.5218185782432556"
"229","458","458","458","0.44226643443107605","0.44226643443107605","0.44226643443107605"
"230","460","460","460","0.4956369400024414","0.4956369400024414","0.4956369400024414"
"231","462","462","462","0.48415708541870117","0.48415708541870117","0.48415708541870117"
"232","464","464","464","0.5030330419540405","0.5030330419540405","0.5030330419540405"
"233","466","466","466","0.4919247031211853","0.4919247031211853","0.4919247031211853"
"234","468","468","468","0.49580562114715576","0.49580562114715576","0.49580562114715576"
"235","470","470","470","0.4510748088359833","0.4510748088359833","0.4510748088359833"
"236","472","472","472","0.49684712290763855","0.49684712290763855","0.49684712290763855"
"237","474","474","474","0.4819551408290863","0.4819551408290863","0.4819551408290863"
"238","476","476","476","0.48438429832458496","0.48438429832458496","0.48438429832458496"
"239","478","478","478","0.475086510181427","0.475086510181427","0.475086510181427"
"240","480","480","480","0.4724882245063782","0.4724882245063782","0.4724882245063782"
"241","482","482","482","0.4960315227508545","0.4960315227508545","0.4960315227508545"
"242","484","484","484","0.5322084426879883","0.5322084426879883","0.5322084426879883"
"243","486","486","486","0.5347273945808411","0.5347273945808411","0.5347273945808411"
"244","488","488","488","0.5061444640159607","0.5061444640159607","0.5061444640159607"
"245","490","490","490","0.5500451326370239","0.5500451326370239","0.5500451326370239"
"246","492","492","492","0.5604898929595947","0.5604898929595947","0.5604898929595947"
"247","494","494","494","0.5083487629890442","0.5083487629890442","0.5083487629890442"
"248","496","496","496","0.5120669603347778","0.5120669603347778","0.5120669603347778"
"249","498","498","498","0.5456939935684204","0.5456939935684204","0.5456939935684204"
"250","500","500","500","0.4484849274158478","0.4484849274158478","0.4484849274158478"
"251","502","502","502","0.462658166885376","0.462658166885376","0.462658166885376"
"252","504","504","504","0.4785415530204773","0.4785415530204773","0.4785415530204773"
"253","506","506","506","0.48604846000671387","0.48604846000671387","0.48604846000671387"
"254","508","508","508","0.46768292784690857","0.46768292784690857","0.46768292784690857"
"255","510","510","510","0.4822555184364319","0.4822555184364319","0.4822555184364319"
"256","512","512","512","0.49179360270500183","0.49179360270500183","0.49179360270500183"
"257","514","514","514","0.5389461517333984","0.5389461517333984","0.5389461517333984"
"258","516","516","516","0.46891075372695923","0.46891075372695923","0.46891075372695923"
"259","518","518","518","0.5264967679977417","0.5264967679977417","0.5264967679977417"
"260","520","520","520","0.443584680557251","0.443584680557251","0.443584680557251"
"261","522","522","522","0.5329040288925171","0.5329040288925171","0.5329040288925171"
"262","524","524","524","0.45484909415245056","0.45484909415245056","0.45484909415245056"
