"step","_step","_step__MIN","_step__MAX","q_time_value","q_time_value__MIN","q_time_value__MAX"
"405","810","810","810","6.485262393951416","6.485262393951416","6.485262393951416"
"406","812","812","812","6.242536544799805","6.242536544799805","6.242536544799805"
"407","814","814","814","6.1659464836120605","6.1659464836120605","6.1659464836120605"
"408","816","816","816","6.160120010375977","6.160120010375977","6.160120010375977"
"409","818","818","818","6.131847381591797","6.131847381591797","6.131847381591797"
"410","820","820","820","6.235700607299805","6.235700607299805","6.235700607299805"
"411","822","822","822","6.137650012969971","6.137650012969971","6.137650012969971"
"412","824","824","824","6.286734104156494","6.286734104156494","6.286734104156494"
"413","826","826","826","6.2970709800720215","6.2970709800720215","6.2970709800720215"
"414","828","828","828","6.03481388092041","6.03481388092041","6.03481388092041"
"415","830","830","830","6.237306594848633","6.237306594848633","6.237306594848633"
"416","832","832","832","6.26443338394165","6.26443338394165","6.26443338394165"
"417","834","834","834","6.288487911224365","6.288487911224365","6.288487911224365"
"418","836","836","836","6.166616916656494","6.166616916656494","6.166616916656494"
"419","838","838","838","6.153626918792725","6.153626918792725","6.153626918792725"
"420","840","840","840","6.193721771240234","6.193721771240234","6.193721771240234"
"421","842","842","842","6.223496437072754","6.223496437072754","6.223496437072754"
"422","844","844","844","6.2047882080078125","6.2047882080078125","6.2047882080078125"
"423","846","846","846","6.1658616065979","6.1658616065979","6.1658616065979"
"424","848","848","848","6.238041877746582","6.238041877746582","6.238041877746582"
"425","850","850","850","6.124119758605957","6.124119758605957","6.124119758605957"
"426","852","852","852","6.393636226654053","6.393636226654053","6.393636226654053"
"427","854","854","854","6.168038368225098","6.168038368225098","6.168038368225098"
"428","856","856","856","6.133294582366943","6.133294582366943","6.133294582366943"
"429","858","858","858","6.242242813110352","6.242242813110352","6.242242813110352"
"430","860","860","860","6.252318382263184","6.252318382263184","6.252318382263184"
"431","862","862","862","6.243034362792969","6.243034362792969","6.243034362792969"
"432","864","864","864","6.181886672973633","6.181886672973633","6.181886672973633"
"433","866","866","866","6.3260064125061035","6.3260064125061035","6.3260064125061035"
"434","868","868","868","6.275778293609619","6.275778293609619","6.275778293609619"
"435","870","870","870","6.238274097442627","6.238274097442627","6.238274097442627"
"436","872","872","872","6.133864879608154","6.133864879608154","6.133864879608154"
"437","874","874","874","6.160567283630371","6.160567283630371","6.160567283630371"
"438","876","876","876","6.242220401763916","6.242220401763916","6.242220401763916"
"439","878","878","878","6.290812015533447","6.290812015533447","6.290812015533447"
"440","880","880","880","6.26127290725708","6.26127290725708","6.26127290725708"
"441","882","882","882","6.142035961151123","6.142035961151123","6.142035961151123"
"442","884","884","884","6.123367786407471","6.123367786407471","6.123367786407471"
"443","886","886","886","6.238758087158203","6.238758087158203","6.238758087158203"
"444","888","888","888","6.190585613250732","6.190585613250732","6.190585613250732"
"445","890","890","890","6.234877109527588","6.234877109527588","6.234877109527588"
"446","892","892","892","6.35068941116333","6.35068941116333","6.35068941116333"
"447","894","894","894","6.256271839141846","6.256271839141846","6.256271839141846"
"448","896","896","896","6.265185832977295","6.265185832977295","6.265185832977295"
"449","898","898","898","6.251089096069336","6.251089096069336","6.251089096069336"
"450","900","900","900","6.171143531799316","6.171143531799316","6.171143531799316"
"451","902","902","902","6.179762840270996","6.179762840270996","6.179762840270996"
"452","904","904","904","6.459218978881836","6.459218978881836","6.459218978881836"
"453","906","906","906","6.316359043121338","6.316359043121338","6.316359043121338"
"454","908","908","908","6.174901962280273","6.174901962280273","6.174901962280273"
"455","910","910","910","6.366067409515381","6.366067409515381","6.366067409515381"
"456","912","912","912","6.291277885437012","6.291277885437012","6.291277885437012"
"457","914","914","914","6.219460487365723","6.219460487365723","6.219460487365723"
"458","916","916","916","6.240774154663086","6.240774154663086","6.240774154663086"
"459","918","918","918","6.236239433288574","6.236239433288574","6.236239433288574"
"460","920","920","920","6.247900485992432","6.247900485992432","6.247900485992432"
"461","922","922","922","6.370725631713867","6.370725631713867","6.370725631713867"
"462","924","924","924","6.264424800872803","6.264424800872803","6.264424800872803"
"463","926","926","926","6.226350784301758","6.226350784301758","6.226350784301758"
"464","928","928","928","6.396934509277344","6.396934509277344","6.396934509277344"
"465","930","930","930","6.268837928771973","6.268837928771973","6.268837928771973"
"466","932","932","932","6.165003299713135","6.165003299713135","6.165003299713135"
"467","934","934","934","6.280490875244141","6.280490875244141","6.280490875244141"
"468","936","936","936","6.292875289916992","6.292875289916992","6.292875289916992"
"469","938","938","938","6.285966396331787","6.285966396331787","6.285966396331787"
"470","940","940","940","6.244541168212891","6.244541168212891","6.244541168212891"
"471","942","942","942","6.126106262207031","6.126106262207031","6.126106262207031"
"472","944","944","944","6.33530330657959","6.33530330657959","6.33530330657959"
"473","946","946","946","6.257587432861328","6.257587432861328","6.257587432861328"
"474","948","948","948","6.15437126159668","6.15437126159668","6.15437126159668"
"475","950","950","950","6.237463474273682","6.237463474273682","6.237463474273682"
"476","952","952","952","6.245565414428711","6.245565414428711","6.245565414428711"
"477","954","954","954","6.264292240142822","6.264292240142822","6.264292240142822"
"478","956","956","956","6.365957260131836","6.365957260131836","6.365957260131836"
"479","958","958","958","6.299135208129883","6.299135208129883","6.299135208129883"
"480","960","960","960","6.382290840148926","6.382290840148926","6.382290840148926"
"481","962","962","962","6.399937152862549","6.399937152862549","6.399937152862549"
"482","964","964","964","6.21291446685791","6.21291446685791","6.21291446685791"
"483","966","966","966","6.326146125793457","6.326146125793457","6.326146125793457"
"484","968","968","968","6.197433948516846","6.197433948516846","6.197433948516846"
"485","970","970","970","6.402458190917969","6.402458190917969","6.402458190917969"
"486","972","972","972","6.279041767120361","6.279041767120361","6.279041767120361"
"487","974","974","974","6.235348224639893","6.235348224639893","6.235348224639893"
"488","976","976","976","6.274638652801514","6.274638652801514","6.274638652801514"
"489","978","978","978","6.206513404846191","6.206513404846191","6.206513404846191"
"490","980","980","980","6.362086772918701","6.362086772918701","6.362086772918701"
"491","982","982","982","6.183236122131348","6.183236122131348","6.183236122131348"
"492","984","984","984","6.253499984741211","6.253499984741211","6.253499984741211"
"493","986","986","986","6.1359333992004395","6.1359333992004395","6.1359333992004395"
"494","988","988","988","6.387795925140381","6.387795925140381","6.387795925140381"
"495","990","990","990","6.3966474533081055","6.3966474533081055","6.3966474533081055"
"496","992","992","992","6.262430191040039","6.262430191040039","6.262430191040039"
"497","994","994","994","6.36317777633667","6.36317777633667","6.36317777633667"
"498","996","996","996","6.29002046585083","6.29002046585083","6.29002046585083"
"499","998","998","998","6.1129231452941895","6.1129231452941895","6.1129231452941895"
"500","1000","1000","1000","6.219997406005859","6.219997406005859","6.219997406005859"
"501","1002","1002","1002","6.324416637420654","6.324416637420654","6.324416637420654"
"502","1004","1004","1004","6.25624418258667","6.25624418258667","6.25624418258667"
"503","1006","1006","1006","6.4059224128723145","6.4059224128723145","6.4059224128723145"
"504","1008","1008","1008","6.255335807800293","6.255335807800293","6.255335807800293"
"505","1010","1010","1010","6.423501491546631","6.423501491546631","6.423501491546631"
"506","1012","1012","1012","6.397394180297852","6.397394180297852","6.397394180297852"
"507","1014","1014","1014","6.445370674133301","6.445370674133301","6.445370674133301"
"508","1016","1016","1016","6.295426368713379","6.295426368713379","6.295426368713379"
"509","1018","1018","1018","6.378427982330322","6.378427982330322","6.378427982330322"
"510","1020","1020","1020","6.409497261047363","6.409497261047363","6.409497261047363"
"511","1022","1022","1022","6.569777011871338","6.569777011871338","6.569777011871338"
"512","1024","1024","1024","6.411872386932373","6.411872386932373","6.411872386932373"
"513","1026","1026","1026","6.334545612335205","6.334545612335205","6.334545612335205"
"514","1028","1028","1028","6.249829292297363","6.249829292297363","6.249829292297363"
"515","1030","1030","1030","6.304820537567139","6.304820537567139","6.304820537567139"
"516","1032","1032","1032","6.173983097076416","6.173983097076416","6.173983097076416"
"517","1034","1034","1034","6.305649280548096","6.305649280548096","6.305649280548096"
"518","1036","1036","1036","6.348819732666016","6.348819732666016","6.348819732666016"
"519","1038","1038","1038","6.467185020446777","6.467185020446777","6.467185020446777"
"520","1040","1040","1040","6.4018425941467285","6.4018425941467285","6.4018425941467285"
"521","1042","1042","1042","6.35946798324585","6.35946798324585","6.35946798324585"
"522","1044","1044","1044","6.280515670776367","6.280515670776367","6.280515670776367"
"523","1046","1046","1046","6.287514686584473","6.287514686584473","6.287514686584473"
"524","1048","1048","1048","6.375327110290527","6.375327110290527","6.375327110290527"
"525","1050","1050","1050","6.286139965057373","6.286139965057373","6.286139965057373"
"526","1052","1052","1052","6.259993553161621","6.259993553161621","6.259993553161621"
"527","1054","1054","1054","6.419560432434082","6.419560432434082","6.419560432434082"
"528","1056","1056","1056","6.377023220062256","6.377023220062256","6.377023220062256"
"529","1058","1058","1058","6.357013702392578","6.357013702392578","6.357013702392578"
"530","1060","1060","1060","6.456313610076904","6.456313610076904","6.456313610076904"
"531","1062","1062","1062","6.31729793548584","6.31729793548584","6.31729793548584"
"532","1064","1064","1064","6.222336292266846","6.222336292266846","6.222336292266846"
"533","1066","1066","1066","6.329589366912842","6.329589366912842","6.329589366912842"
"534","1068","1068","1068","6.2601189613342285","6.2601189613342285","6.2601189613342285"
"535","1070","1070","1070","6.246808052062988","6.246808052062988","6.246808052062988"
"536","1072","1072","1072","6.483161926269531","6.483161926269531","6.483161926269531"
"537","1074","1074","1074","6.3977952003479","6.3977952003479","6.3977952003479"
"538","1076","1076","1076","6.382358074188232","6.382358074188232","6.382358074188232"
"539","1078","1078","1078","6.352969169616699","6.352969169616699","6.352969169616699"
"540","1080","1080","1080","6.1766815185546875","6.1766815185546875","6.1766815185546875"
"541","1082","1082","1082","6.339596271514893","6.339596271514893","6.339596271514893"
"542","1084","1084","1084","6.342788219451904","6.342788219451904","6.342788219451904"
"543","1086","1086","1086","6.479153156280518","6.479153156280518","6.479153156280518"
"544","1088","1088","1088","6.280694484710693","6.280694484710693","6.280694484710693"
"545","1090","1090","1090","6.166696548461914","6.166696548461914","6.166696548461914"
"546","1092","1092","1092","6.388526916503906","6.388526916503906","6.388526916503906"
"547","1094","1094","1094","6.1572747230529785","6.1572747230529785","6.1572747230529785"
"548","1096","1096","1096","6.3365797996521","6.3365797996521","6.3365797996521"
"549","1098","1098","1098","6.340999126434326","6.340999126434326","6.340999126434326"
"550","1100","1100","1100","6.328400611877441","6.328400611877441","6.328400611877441"
"551","1102","1102","1102","6.220734119415283","6.220734119415283","6.220734119415283"
"552","1104","1104","1104","6.45572566986084","6.45572566986084","6.45572566986084"
"553","1106","1106","1106","6.439555644989014","6.439555644989014","6.439555644989014"
"554","1108","1108","1108","6.2442498207092285","6.2442498207092285","6.2442498207092285"
"555","1110","1110","1110","6.289324760437012","6.289324760437012","6.289324760437012"
"556","1112","1112","1112","6.383565902709961","6.383565902709961","6.383565902709961"
"557","1114","1114","1114","6.354584693908691","6.354584693908691","6.354584693908691"
"558","1116","1116","1116","6.284074306488037","6.284074306488037","6.284074306488037"
"559","1118","1118","1118","6.412178039550781","6.412178039550781","6.412178039550781"
"560","1120","1120","1120","6.513125419616699","6.513125419616699","6.513125419616699"
"561","1122","1122","1122","6.427347183227539","6.427347183227539","6.427347183227539"
"562","1124","1124","1124","6.390720367431641","6.390720367431641","6.390720367431641"
"563","1126","1126","1126","6.296690940856934","6.296690940856934","6.296690940856934"
"564","1128","1128","1128","6.323000431060791","6.323000431060791","6.323000431060791"
"565","1130","1130","1130","6.428983211517334","6.428983211517334","6.428983211517334"
"566","1132","1132","1132","6.250668048858643","6.250668048858643","6.250668048858643"
"567","1134","1134","1134","6.344544887542725","6.344544887542725","6.344544887542725"
"568","1136","1136","1136","6.4580278396606445","6.4580278396606445","6.4580278396606445"
"569","1138","1138","1138","6.325995922088623","6.325995922088623","6.325995922088623"
"570","1140","1140","1140","6.49949836730957","6.49949836730957","6.49949836730957"
"571","1142","1142","1142","6.217763423919678","6.217763423919678","6.217763423919678"
"572","1144","1144","1144","6.311180591583252","6.311180591583252","6.311180591583252"
"573","1146","1146","1146","6.474316120147705","6.474316120147705","6.474316120147705"
"574","1148","1148","1148","6.300877094268799","6.300877094268799","6.300877094268799"
"575","1150","1150","1150","6.497681617736816","6.497681617736816","6.497681617736816"
"576","1152","1152","1152","6.35996675491333","6.35996675491333","6.35996675491333"
"577","1154","1154","1154","6.4964141845703125","6.4964141845703125","6.4964141845703125"
"578","1156","1156","1156","6.369792938232422","6.369792938232422","6.369792938232422"
"579","1158","1158","1158","6.378192901611328","6.378192901611328","6.378192901611328"
"580","1160","1160","1160","6.474761486053467","6.474761486053467","6.474761486053467"
"581","1162","1162","1162","6.465203285217285","6.465203285217285","6.465203285217285"
"582","1164","1164","1164","6.351210117340088","6.351210117340088","6.351210117340088"
"583","1166","1166","1166","6.316160202026367","6.316160202026367","6.316160202026367"
"584","1168","1168","1168","6.324129581451416","6.324129581451416","6.324129581451416"
"585","1170","1170","1170","6.372275352478027","6.372275352478027","6.372275352478027"
"586","1172","1172","1172","6.319969177246094","6.319969177246094","6.319969177246094"
"587","1174","1174","1174","6.411952018737793","6.411952018737793","6.411952018737793"
"588","1176","1176","1176","6.453580379486084","6.453580379486084","6.453580379486084"
"589","1178","1178","1178","6.356109142303467","6.356109142303467","6.356109142303467"
"590","1180","1180","1180","6.38385534286499","6.38385534286499","6.38385534286499"
"591","1182","1182","1182","6.455572128295898","6.455572128295898","6.455572128295898"
"592","1184","1184","1184","6.497576713562012","6.497576713562012","6.497576713562012"
"593","1186","1186","1186","6.510300636291504","6.510300636291504","6.510300636291504"
"594","1188","1188","1188","6.39067268371582","6.39067268371582","6.39067268371582"
"595","1190","1190","1190","6.370842933654785","6.370842933654785","6.370842933654785"
"596","1192","1192","1192","6.243646621704102","6.243646621704102","6.243646621704102"
"597","1194","1194","1194","6.415745258331299","6.415745258331299","6.415745258331299"
"598","1196","1196","1196","6.459249019622803","6.459249019622803","6.459249019622803"
"599","1198","1198","1198","6.6549906730651855","6.6549906730651855","6.6549906730651855"
"600","1200","1200","1200","6.3257036209106445","6.3257036209106445","6.3257036209106445"
"601","1202","1202","1202","6.467246055603027","6.467246055603027","6.467246055603027"
"602","1204","1204","1204","6.516617774963379","6.516617774963379","6.516617774963379"
"603","1206","1206","1206","6.158108234405518","6.158108234405518","6.158108234405518"
"604","1208","1208","1208","6.396864891052246","6.396864891052246","6.396864891052246"
"605","1210","1210","1210","6.295405864715576","6.295405864715576","6.295405864715576"
"606","1212","1212","1212","6.496868133544922","6.496868133544922","6.496868133544922"
"607","1214","1214","1214","6.290012836456299","6.290012836456299","6.290012836456299"
"608","1216","1216","1216","6.468803882598877","6.468803882598877","6.468803882598877"
"609","1218","1218","1218","6.50447416305542","6.50447416305542","6.50447416305542"
"610","1220","1220","1220","6.586093425750732","6.586093425750732","6.586093425750732"
"611","1222","1222","1222","6.3516435623168945","6.3516435623168945","6.3516435623168945"
"612","1224","1224","1224","6.548911094665527","6.548911094665527","6.548911094665527"
"613","1226","1226","1226","6.626587867736816","6.626587867736816","6.626587867736816"
"614","1228","1228","1228","6.6843767166137695","6.6843767166137695","6.6843767166137695"
"615","1230","1230","1230","6.511157989501953","6.511157989501953","6.511157989501953"
"616","1232","1232","1232","6.40761661529541","6.40761661529541","6.40761661529541"
"617","1234","1234","1234","6.499516487121582","6.499516487121582","6.499516487121582"
"618","1236","1236","1236","6.542961597442627","6.542961597442627","6.542961597442627"
"619","1238","1238","1238","6.286240577697754","6.286240577697754","6.286240577697754"
"620","1240","1240","1240","6.390214443206787","6.390214443206787","6.390214443206787"
"621","1242","1242","1242","6.5887227058410645","6.5887227058410645","6.5887227058410645"
"622","1244","1244","1244","6.242901802062988","6.242901802062988","6.242901802062988"
"623","1246","1246","1246","6.384404182434082","6.384404182434082","6.384404182434082"
"624","1248","1248","1248","6.274892330169678","6.274892330169678","6.274892330169678"
"625","1250","1250","1250","6.554853439331055","6.554853439331055","6.554853439331055"
"626","1252","1252","1252","6.396882057189941","6.396882057189941","6.396882057189941"
"627","1254","1254","1254","6.584113597869873","6.584113597869873","6.584113597869873"
"628","1256","1256","1256","6.651936054229736","6.651936054229736","6.651936054229736"
"629","1258","1258","1258","6.291176795959473","6.291176795959473","6.291176795959473"
"630","1260","1260","1260","6.648612022399902","6.648612022399902","6.648612022399902"
"631","1262","1262","1262","6.703689098358154","6.703689098358154","6.703689098358154"
"632","1264","1264","1264","6.6568756103515625","6.6568756103515625","6.6568756103515625"
"633","1266","1266","1266","6.479635238647461","6.479635238647461","6.479635238647461"
"634","1268","1268","1268","6.310169219970703","6.310169219970703","6.310169219970703"
"635","1270","1270","1270","6.481961727142334","6.481961727142334","6.481961727142334"
"636","1272","1272","1272","6.329765796661377","6.329765796661377","6.329765796661377"
"637","1274","1274","1274","6.458498477935791","6.458498477935791","6.458498477935791"
"638","1276","1276","1276","6.487358570098877","6.487358570098877","6.487358570098877"
"639","1278","1278","1278","6.365645408630371","6.365645408630371","6.365645408630371"
"640","1280","1280","1280","6.364869594573975","6.364869594573975","6.364869594573975"
"641","1282","1282","1282","6.6310343742370605","6.6310343742370605","6.6310343742370605"
"642","1284","1284","1284","6.499744415283203","6.499744415283203","6.499744415283203"
"643","1286","1286","1286","6.568724155426025","6.568724155426025","6.568724155426025"
"644","1288","1288","1288","6.418540000915527","6.418540000915527","6.418540000915527"
"645","1290","1290","1290","6.453205585479736","6.453205585479736","6.453205585479736"
"646","1292","1292","1292","6.699958801269531","6.699958801269531","6.699958801269531"
"647","1294","1294","1294","6.667722702026367","6.667722702026367","6.667722702026367"
"648","1296","1296","1296","6.68461799621582","6.68461799621582","6.68461799621582"
"649","1298","1298","1298","6.383373260498047","6.383373260498047","6.383373260498047"
"650","1300","1300","1300","6.377667427062988","6.377667427062988","6.377667427062988"
"651","1302","1302","1302","6.209090709686279","6.209090709686279","6.209090709686279"
"652","1304","1304","1304","6.465410232543945","6.465410232543945","6.465410232543945"
"653","1306","1306","1306","6.566414833068848","6.566414833068848","6.566414833068848"
"654","1308","1308","1308","6.44124174118042","6.44124174118042","6.44124174118042"
"655","1310","1310","1310","6.478758335113525","6.478758335113525","6.478758335113525"
"656","1312","1312","1312","6.4774017333984375","6.4774017333984375","6.4774017333984375"
"657","1314","1314","1314","6.336326599121094","6.336326599121094","6.336326599121094"
"658","1316","1316","1316","6.438366889953613","6.438366889953613","6.438366889953613"
"659","1318","1318","1318","6.497313499450684","6.497313499450684","6.497313499450684"
"660","1320","1320","1320","6.3251447677612305","6.3251447677612305","6.3251447677612305"
"661","1322","1322","1322","6.5588836669921875","6.5588836669921875","6.5588836669921875"
"662","1324","1324","1324","6.487688064575195","6.487688064575195","6.487688064575195"
"663","1326","1326","1326","6.673615455627441","6.673615455627441","6.673615455627441"
"664","1328","1328","1328","6.751829147338867","6.751829147338867","6.751829147338867"
"665","1330","1330","1330","6.601702690124512","6.601702690124512","6.601702690124512"
"666","1332","1332","1332","6.505106449127197","6.505106449127197","6.505106449127197"
"667","1334","1334","1334","6.500389099121094","6.500389099121094","6.500389099121094"
"668","1336","1336","1336","6.656815052032471","6.656815052032471","6.656815052032471"
"669","1338","1338","1338","6.624812602996826","6.624812602996826","6.624812602996826"
"670","1340","1340","1340","6.596761703491211","6.596761703491211","6.596761703491211"
"671","1342","1342","1342","6.709983825683594","6.709983825683594","6.709983825683594"
"672","1344","1344","1344","6.54528284072876","6.54528284072876","6.54528284072876"
"673","1346","1346","1346","6.528789043426514","6.528789043426514","6.528789043426514"
"674","1348","1348","1348","6.406740188598633","6.406740188598633","6.406740188598633"
"675","1350","1350","1350","6.372819900512695","6.372819900512695","6.372819900512695"
"676","1352","1352","1352","6.583742618560791","6.583742618560791","6.583742618560791"
"677","1354","1354","1354","6.467224597930908","6.467224597930908","6.467224597930908"
"678","1356","1356","1356","6.598133087158203","6.598133087158203","6.598133087158203"
"679","1358","1358","1358","6.519071102142334","6.519071102142334","6.519071102142334"
"680","1360","1360","1360","6.456852912902832","6.456852912902832","6.456852912902832"
"681","1362","1362","1362","6.521416664123535","6.521416664123535","6.521416664123535"
"682","1364","1364","1364","6.293939113616943","6.293939113616943","6.293939113616943"
"683","1366","1366","1366","6.599090576171875","6.599090576171875","6.599090576171875"
"684","1368","1368","1368","6.503628730773926","6.503628730773926","6.503628730773926"
"685","1370","1370","1370","6.5230607986450195","6.5230607986450195","6.5230607986450195"
"686","1372","1372","1372","6.45418119430542","6.45418119430542","6.45418119430542"
"687","1374","1374","1374","6.666252613067627","6.666252613067627","6.666252613067627"
"688","1376","1376","1376","6.585675239562988","6.585675239562988","6.585675239562988"
"689","1378","1378","1378","6.4552693367004395","6.4552693367004395","6.4552693367004395"
"690","1380","1380","1380","6.545049667358398","6.545049667358398","6.545049667358398"
"691","1382","1382","1382","6.201034069061279","6.201034069061279","6.201034069061279"
"692","1384","1384","1384","6.411503791809082","6.411503791809082","6.411503791809082"
"693","1386","1386","1386","6.249265670776367","6.249265670776367","6.249265670776367"
"694","1388","1388","1388","6.664824485778809","6.664824485778809","6.664824485778809"
"695","1390","1390","1390","6.469081878662109","6.469081878662109","6.469081878662109"
"696","1392","1392","1392","6.529877185821533","6.529877185821533","6.529877185821533"
"697","1394","1394","1394","6.613284111022949","6.613284111022949","6.613284111022949"
"698","1396","1396","1396","6.51441764831543","6.51441764831543","6.51441764831543"
"699","1398","1398","1398","6.342777729034424","6.342777729034424","6.342777729034424"
"700","1400","1400","1400","6.374276638031006","6.374276638031006","6.374276638031006"
"701","1402","1402","1402","6.686001300811768","6.686001300811768","6.686001300811768"
"702","1404","1404","1404","6.570160865783691","6.570160865783691","6.570160865783691"
"703","1406","1406","1406","6.616680145263672","6.616680145263672","6.616680145263672"
"704","1408","1408","1408","6.757167816162109","6.757167816162109","6.757167816162109"
"705","1410","1410","1410","6.821071624755859","6.821071624755859","6.821071624755859"
"706","1412","1412","1412","6.591583728790283","6.591583728790283","6.591583728790283"
"707","1414","1414","1414","6.459004878997803","6.459004878997803","6.459004878997803"
"708","1416","1416","1416","6.958763122558594","6.958763122558594","6.958763122558594"
"709","1418","1418","1418","6.790431976318359","6.790431976318359","6.790431976318359"
"710","1420","1420","1420","6.51648473739624","6.51648473739624","6.51648473739624"
"711","1422","1422","1422","6.460311412811279","6.460311412811279","6.460311412811279"
"712","1424","1424","1424","6.573562145233154","6.573562145233154","6.573562145233154"
"713","1426","1426","1426","6.610254764556885","6.610254764556885","6.610254764556885"
"714","1428","1428","1428","6.71462869644165","6.71462869644165","6.71462869644165"
"715","1430","1430","1430","6.605683326721191","6.605683326721191","6.605683326721191"
"716","1432","1432","1432","6.419976234436035","6.419976234436035","6.419976234436035"
"717","1434","1434","1434","6.671220779418945","6.671220779418945","6.671220779418945"
"718","1436","1436","1436","6.74638032913208","6.74638032913208","6.74638032913208"
"719","1438","1438","1438","6.920973300933838","6.920973300933838","6.920973300933838"
"720","1440","1440","1440","6.572613716125488","6.572613716125488","6.572613716125488"
"721","1442","1442","1442","6.869131088256836","6.869131088256836","6.869131088256836"
"722","1444","1444","1444","6.756547451019287","6.756547451019287","6.756547451019287"
"723","1446","1446","1446","6.8449201583862305","6.8449201583862305","6.8449201583862305"
"724","1448","1448","1448","6.440188884735107","6.440188884735107","6.440188884735107"
"725","1450","1450","1450","6.577140808105469","6.577140808105469","6.577140808105469"
"726","1452","1452","1452","6.753993034362793","6.753993034362793","6.753993034362793"
"727","1454","1454","1454","6.518396377563477","6.518396377563477","6.518396377563477"
"728","1456","1456","1456","6.564301013946533","6.564301013946533","6.564301013946533"
"729","1458","1458","1458","6.574581146240234","6.574581146240234","6.574581146240234"
"730","1460","1460","1460","6.523848056793213","6.523848056793213","6.523848056793213"
"731","1462","1462","1462","6.696393013000488","6.696393013000488","6.696393013000488"
"732","1464","1464","1464","6.582733154296875","6.582733154296875","6.582733154296875"
"733","1466","1466","1466","6.661972999572754","6.661972999572754","6.661972999572754"
"734","1468","1468","1468","6.881551742553711","6.881551742553711","6.881551742553711"
"735","1470","1470","1470","6.656857013702393","6.656857013702393","6.656857013702393"
"736","1472","1472","1472","6.396642208099365","6.396642208099365","6.396642208099365"
"737","1474","1474","1474","6.676450729370117","6.676450729370117","6.676450729370117"
"738","1476","1476","1476","6.69796085357666","6.69796085357666","6.69796085357666"
"739","1478","1478","1478","6.480106353759766","6.480106353759766","6.480106353759766"
"740","1480","1480","1480","6.673875331878662","6.673875331878662","6.673875331878662"
"741","1482","1482","1482","6.90447473526001","6.90447473526001","6.90447473526001"
"742","1484","1484","1484","6.800883769989014","6.800883769989014","6.800883769989014"
"743","1486","1486","1486","6.763319969177246","6.763319969177246","6.763319969177246"
"744","1488","1488","1488","6.77795934677124","6.77795934677124","6.77795934677124"
"745","1490","1490","1490","6.684319019317627","6.684319019317627","6.684319019317627"
"746","1492","1492","1492","6.694095611572266","6.694095611572266","6.694095611572266"
"747","1494","1494","1494","6.805901527404785","6.805901527404785","6.805901527404785"
"748","1496","1496","1496","6.413852214813232","6.413852214813232","6.413852214813232"
"749","1498","1498","1498","6.62961483001709","6.62961483001709","6.62961483001709"
"750","1500","1500","1500","6.510194778442383","6.510194778442383","6.510194778442383"
"751","1502","1502","1502","6.606067657470703","6.606067657470703","6.606067657470703"
"752","1504","1504","1504","6.532042503356934","6.532042503356934","6.532042503356934"
"753","1506","1506","1506","6.669811248779297","6.669811248779297","6.669811248779297"
"754","1508","1508","1508","6.668983459472656","6.668983459472656","6.668983459472656"
"755","1510","1510","1510","6.65968132019043","6.65968132019043","6.65968132019043"
"756","1512","1512","1512","6.805732727050781","6.805732727050781","6.805732727050781"
"757","1514","1514","1514","6.660360813140869","6.660360813140869","6.660360813140869"
"758","1516","1516","1516","6.622702121734619","6.622702121734619","6.622702121734619"
"759","1518","1518","1518","6.695296764373779","6.695296764373779","6.695296764373779"
"760","1520","1520","1520","6.744602680206299","6.744602680206299","6.744602680206299"
"761","1522","1522","1522","6.603634834289551","6.603634834289551","6.603634834289551"
"762","1524","1524","1524","6.731489181518555","6.731489181518555","6.731489181518555"
"763","1526","1526","1526","6.836901664733887","6.836901664733887","6.836901664733887"
"764","1528","1528","1528","6.7626261711120605","6.7626261711120605","6.7626261711120605"
"765","1530","1530","1530","6.651735305786133","6.651735305786133","6.651735305786133"
"766","1532","1532","1532","6.618017673492432","6.618017673492432","6.618017673492432"
"767","1534","1534","1534","6.716386795043945","6.716386795043945","6.716386795043945"
"768","1536","1536","1536","6.734530448913574","6.734530448913574","6.734530448913574"
"769","1538","1538","1538","6.832576751708984","6.832576751708984","6.832576751708984"
"770","1540","1540","1540","6.744625568389893","6.744625568389893","6.744625568389893"
"771","1542","1542","1542","6.712812900543213","6.712812900543213","6.712812900543213"
"772","1544","1544","1544","6.574946880340576","6.574946880340576","6.574946880340576"
"773","1546","1546","1546","6.556742191314697","6.556742191314697","6.556742191314697"
"774","1548","1548","1548","6.587474822998047","6.587474822998047","6.587474822998047"
"775","1550","1550","1550","6.546489238739014","6.546489238739014","6.546489238739014"
"776","1552","1552","1552","6.838310718536377","6.838310718536377","6.838310718536377"
"777","1554","1554","1554","6.594721794128418","6.594721794128418","6.594721794128418"
"778","1556","1556","1556","6.736642360687256","6.736642360687256","6.736642360687256"
"779","1558","1558","1558","6.486401557922363","6.486401557922363","6.486401557922363"
"780","1560","1560","1560","6.576437950134277","6.576437950134277","6.576437950134277"
"781","1562","1562","1562","6.417298793792725","6.417298793792725","6.417298793792725"
"782","1564","1564","1564","6.659195899963379","6.659195899963379","6.659195899963379"
"783","1566","1566","1566","6.729292392730713","6.729292392730713","6.729292392730713"
"784","1568","1568","1568","6.8560991287231445","6.8560991287231445","6.8560991287231445"
"785","1570","1570","1570","6.7917938232421875","6.7917938232421875","6.7917938232421875"
"786","1572","1572","1572","6.543819427490234","6.543819427490234","6.543819427490234"
